Date,Hour,Steps
2014-12-16,4,0.0
2014-12-16,5,0.0
2014-12-16,6,0.0
2014-12-16,7,164.0
2014-12-16,8,153.0
2014-12-16,9,113.0
2014-12-16,10,613.0
2014-12-16,11,0.0
2014-12-16,12,0.0
2014-12-16,13,524.0
2014-12-16,14,2446.0
2014-12-16,15,341.0
2014-12-16,16,0.0
2014-12-16,17,382.0
2014-12-16,18,220.0
2014-12-16,19,0.0
2014-12-16,20,0.0
2014-12-16,21,0.0
2014-12-16,22,0.0
2014-12-16,23,0.0
2014-12-17,0,0.0
2014-12-17,1,0.0
2014-12-17,2,0.0
2014-12-17,3,0.0
2014-12-17,4,0.0
2014-12-17,5,0.0
2014-12-17,6,0.0
2014-12-17,7,0.0
2014-12-17,8,0.0
2014-12-17,9,34.0
2014-12-17,10,480.0
2014-12-17,11,705.0
2014-12-17,12,714.0
2014-12-17,13,511.0
2014-12-17,14,764.0
2014-12-17,15,10.0
2014-12-17,16,654.0
2014-12-17,17,270.0
2014-12-17,18,631.0
2014-12-17,19,1562.31078718574
2014-12-17,20,707.689212814263
2014-12-17,21,119.0
2014-12-17,22,30.0
2014-12-17,23,0.0
2014-12-18,0,0.0
2014-12-18,1,0.0
2014-12-18,2,0.0
2014-12-18,3,0.0
2014-12-18,4,0.0
2014-12-18,5,0.0
2014-12-18,6,0.0
2014-12-18,7,0.0
2014-12-18,8,0.0
2014-12-18,9,0.0
2014-12-18,10,0.0
2014-12-18,11,0.0
2014-12-18,12,0.0
2014-12-18,13,0.0
2014-12-18,14,0.0
2014-12-18,15,0.0
2014-12-18,16,0.0
2014-12-18,17,0.0
2014-12-18,18,0.0
2014-12-18,19,0.0
2014-12-18,20,0.0
2014-12-18,21,0.0
2014-12-18,22,0.0
2014-12-18,23,0.0
2014-12-19,0,0.0
2014-12-19,1,0.0
2014-12-19,2,0.0
2014-12-19,3,0.0
2014-12-19,4,0.0
2014-12-19,5,0.0
2014-12-19,6,0.0
2014-12-19,7,0.0
2014-12-19,8,0.0
2014-12-19,9,0.0
2014-12-19,10,0.0
2014-12-19,11,0.0
2014-12-19,12,0.0
2014-12-19,13,0.0
2014-12-19,14,0.0
2014-12-19,15,0.0
2014-12-19,16,50.0
2014-12-19,17,158.0
2014-12-19,18,374.0
2014-12-19,19,103.0
2014-12-19,20,0.0
2014-12-19,21,0.0
2014-12-19,22,0.0
2014-12-19,23,90.0
2014-12-20,0,83.0
2014-12-20,1,0.0
2014-12-20,2,0.0
2014-12-20,3,0.0
2014-12-20,4,0.0
2014-12-20,5,0.0
2014-12-20,6,0.0
2014-12-20,7,0.0
2014-12-20,8,0.0
2014-12-20,9,1643.0
2014-12-20,10,1783.0
2014-12-20,11,0.0
2014-12-20,12,302.0
2014-12-20,13,1780.0
2014-12-20,14,1368.0
2014-12-20,15,223.0
2014-12-20,16,22.0
2014-12-20,17,0.0
2014-12-20,18,0.0
2014-12-20,19,0.0
2014-12-20,20,0.0
2014-12-20,21,0.0
2014-12-20,22,0.0
2014-12-20,23,0.0
2014-12-21,0,0.0
2014-12-21,1,0.0
2014-12-21,2,0.0
2014-12-21,3,0.0
2014-12-21,4,0.0
2014-12-21,5,0.0
2014-12-21,6,0.0
2014-12-21,7,0.0
2014-12-21,8,0.0
2014-12-21,9,0.0
2014-12-21,10,303.0
2014-12-21,11,15.0
2014-12-21,12,1004.0
2014-12-21,13,83.0
2014-12-21,14,0.0
2014-12-21,15,200.0
2014-12-21,16,0.0
2014-12-21,17,193.0
2014-12-21,18,158.0
2014-12-21,19,0.0
2014-12-21,20,0.0
2014-12-21,21,0.0
2014-12-21,22,0.0
2014-12-21,23,0.0
2014-12-22,0,0.0
2014-12-22,1,0.0
2014-12-22,2,0.0
2014-12-22,3,0.0
2014-12-22,4,0.0
2014-12-22,5,0.0
2014-12-22,6,0.0
2014-12-22,7,0.0
2014-12-22,8,0.0
2014-12-22,9,0.0
2014-12-22,10,1332.0
2014-12-22,11,3678.0
2014-12-22,12,733.0
2014-12-22,13,1678.0
2014-12-22,14,0.0
2014-12-22,15,160.0
2014-12-22,16,0.0
2014-12-22,17,222.0
2014-12-22,18,33.0
2014-12-22,19,0.0
2014-12-22,20,19.0
2014-12-22,21,0.0
2014-12-22,22,0.0
2014-12-22,23,0.0
2014-12-23,0,0.0
2014-12-23,1,0.0
2014-12-23,2,0.0
2014-12-23,3,0.0
2014-12-23,4,0.0
2014-12-23,5,0.0
2014-12-23,6,0.0
2014-12-23,7,0.0
2014-12-23,8,0.0
2014-12-23,9,0.0
2014-12-23,10,1083.0
2014-12-23,11,580.536780501216
2014-12-23,12,498.46321949878404
2014-12-23,13,2133.0
2014-12-23,14,30.0
2014-12-23,15,0.0
2014-12-23,16,0.0
2014-12-23,17,0.0
2014-12-23,18,0.0
2014-12-23,19,0.0
2014-12-23,20,16.0
2014-12-23,21,0.0
2014-12-23,22,0.0
2014-12-23,23,0.0
2014-12-24,0,0.0
2014-12-24,1,0.0
2014-12-24,2,0.0
2014-12-24,3,0.0
2014-12-24,4,0.0
2014-12-24,5,0.0
2014-12-24,6,0.0
2014-12-24,7,0.0
2014-12-24,8,0.0
2014-12-24,9,0.0
2014-12-24,10,0.0
2014-12-24,11,0.0
2014-12-24,12,0.0
2014-12-24,13,0.0
2014-12-24,14,0.0
2014-12-24,15,0.0
2014-12-24,16,0.0
2014-12-24,17,0.0
2014-12-24,18,0.0
2014-12-24,19,0.0
2014-12-24,20,0.0
2014-12-24,21,0.0
2014-12-24,22,0.0
2014-12-24,23,0.0
2014-12-25,0,0.0
2014-12-25,1,0.0
2014-12-25,2,0.0
2014-12-25,3,0.0
2014-12-25,4,0.0
2014-12-25,5,0.0
2014-12-25,6,0.0
2014-12-25,7,0.0
2014-12-25,8,0.0
2014-12-25,9,547.0
2014-12-25,10,1071.0
2014-12-25,11,612.0
2014-12-25,12,57.0
2014-12-25,13,25.0
2014-12-25,14,103.0
2014-12-25,15,2302.6489268032396
2014-12-25,16,1464.35107319676
2014-12-25,17,321.0
2014-12-25,18,436.0
2014-12-25,19,150.0
2014-12-25,20,115.0
2014-12-25,21,0.0
2014-12-25,22,23.0
2014-12-25,23,0.0
2014-12-26,0,0.0
2014-12-26,1,0.0
2014-12-26,2,0.0
2014-12-26,3,0.0
2014-12-26,4,0.0
2014-12-26,5,0.0
2014-12-26,6,0.0
2014-12-26,7,0.0
2014-12-26,8,0.0
2014-12-26,9,28.0
2014-12-26,10,291.0
2014-12-26,11,1010.0
2014-12-26,12,982.0
2014-12-26,13,1236.26241072895
2014-12-26,14,1784.7375892710502
2014-12-26,15,1061.0
2014-12-26,16,0.0
2014-12-26,17,51.0
2014-12-26,18,41.0
2014-12-26,19,0.0
2014-12-26,20,0.0
2014-12-26,21,0.0
2014-12-26,22,0.0
2014-12-26,23,0.0
2014-12-27,0,0.0
2014-12-27,1,0.0
2014-12-27,2,0.0
2014-12-27,3,0.0
2014-12-27,4,0.0
2014-12-27,5,0.0
2014-12-27,6,0.0
2014-12-27,7,0.0
2014-12-27,8,0.0
2014-12-27,9,21.0
2014-12-27,10,0.0
2014-12-27,11,0.0
2014-12-27,12,0.0
2014-12-27,13,0.0
2014-12-27,14,0.0
2014-12-27,15,0.0
2014-12-27,16,0.0
2014-12-27,17,0.0
2014-12-27,18,0.0
2014-12-27,19,0.0
2014-12-27,20,0.0
2014-12-27,21,0.0
2014-12-27,22,0.0
2014-12-27,23,0.0
2014-12-28,0,0.0
2014-12-28,1,0.0
2014-12-28,2,0.0
2014-12-28,3,0.0
2014-12-28,4,0.0
2014-12-28,5,0.0
2014-12-28,6,0.0
2014-12-28,7,0.0
2014-12-28,8,0.0
2014-12-28,9,0.0
2014-12-28,10,24.0
2014-12-28,11,1029.0
2014-12-28,12,829.4578565708749
2014-12-28,13,834.5421434291251
2014-12-28,14,1552.0
2014-12-28,15,0.0
2014-12-28,16,0.0
2014-12-28,17,362.0
2014-12-28,18,121.0
2014-12-28,19,0.0
2014-12-28,20,0.0
2014-12-28,21,0.0
2014-12-28,22,51.0
2014-12-28,23,0.0
2014-12-29,0,0.0
2014-12-29,1,0.0
2014-12-29,2,0.0
2014-12-29,3,0.0
2014-12-29,4,0.0
2014-12-29,5,0.0
2014-12-29,6,0.0
2014-12-29,7,0.0
2014-12-29,8,0.0
2014-12-29,9,30.0
2014-12-29,10,59.0
2014-12-29,11,379.0
2014-12-29,12,19.0
2014-12-29,13,0.0
2014-12-29,14,0.0
2014-12-29,15,0.0
2014-12-29,16,0.0
2014-12-29,17,486.0
2014-12-29,18,502.0
2014-12-29,19,28.0
2014-12-29,20,17.0
2014-12-29,21,17.0
2014-12-29,22,0.0
2014-12-29,23,0.0
2014-12-30,0,0.0
2014-12-30,1,0.0
2014-12-30,2,0.0
2014-12-30,3,0.0
2014-12-30,4,0.0
2014-12-30,5,0.0
2014-12-30,6,0.0
2014-12-30,7,0.0
2014-12-30,8,0.0
2014-12-30,9,0.0
2014-12-30,10,85.0
2014-12-30,11,442.0
2014-12-30,12,973.0
2014-12-30,13,180.0
2014-12-30,14,572.0
2014-12-30,15,0.0
2014-12-30,16,424.0
2014-12-30,17,993.0
2014-12-30,18,0.0
2014-12-30,19,0.0
2014-12-30,20,0.0
2014-12-30,21,0.0
2014-12-30,22,0.0
2014-12-30,23,0.0
2014-12-31,0,0.0
2014-12-31,1,0.0
2014-12-31,2,0.0
2014-12-31,3,0.0
2014-12-31,4,0.0
2014-12-31,5,0.0
2014-12-31,6,0.0
2014-12-31,7,0.0
2014-12-31,8,0.0
2014-12-31,9,0.0
2014-12-31,10,1024.0
2014-12-31,11,223.0
2014-12-31,12,159.0
2014-12-31,13,630.0
2014-12-31,14,1690.0
2014-12-31,15,81.0
2014-12-31,16,0.0
2014-12-31,17,15.0
2014-12-31,18,0.0
2014-12-31,19,0.0
2014-12-31,20,0.0
2014-12-31,21,0.0
2014-12-31,22,0.0
2014-12-31,23,0.0
2015-01-01,0,0.0
2015-01-01,1,0.0
2015-01-01,2,0.0
2015-01-01,3,0.0
2015-01-01,4,0.0
2015-01-01,5,0.0
2015-01-01,6,0.0
2015-01-01,7,0.0
2015-01-01,8,0.0
2015-01-01,9,0.0
2015-01-01,10,0.0
2015-01-01,11,0.0
2015-01-01,12,0.0
2015-01-01,13,0.0
2015-01-01,14,0.0
2015-01-01,15,28.0
2015-01-01,16,708.0
2015-01-01,17,338.0
2015-01-01,18,1083.0
2015-01-01,19,287.0
2015-01-01,20,0.0
2015-01-01,21,34.0
2015-01-01,22,0.0
2015-01-01,23,0.0
2015-01-02,0,0.0
2015-01-02,1,0.0
2015-01-02,2,0.0
2015-01-02,3,0.0
2015-01-02,4,0.0
2015-01-02,5,0.0
2015-01-02,6,0.0
2015-01-02,7,0.0
2015-01-02,8,0.0
2015-01-02,9,402.0
2015-01-02,10,0.0
2015-01-02,11,733.0
2015-01-02,12,29.0
2015-01-02,13,554.055789418972
2015-01-02,14,406.94421058102796
2015-01-02,15,0.0
2015-01-02,16,0.0
2015-01-02,17,0.0
2015-01-02,18,14.0
2015-01-02,19,0.0
2015-01-02,20,0.0
2015-01-02,21,0.0
2015-01-02,22,0.0
2015-01-02,23,0.0
2015-01-03,0,0.0
2015-01-03,1,0.0
2015-01-03,2,0.0
2015-01-03,3,0.0
2015-01-03,4,0.0
2015-01-03,5,13.0
2015-01-03,6,0.0
2015-01-03,7,0.0
2015-01-03,8,0.0
2015-01-03,9,2214.0
2015-01-03,10,0.0
2015-01-03,11,0.0
2015-01-03,12,468.0
2015-01-03,13,0.0
2015-01-03,14,13.0
2015-01-03,15,0.0
2015-01-03,16,0.0
2015-01-03,17,0.0
2015-01-03,18,0.0
2015-01-03,19,0.0
2015-01-03,20,0.0
2015-01-03,21,0.0
2015-01-03,22,0.0
2015-01-03,23,0.0
2015-01-04,0,0.0
2015-01-04,1,0.0
2015-01-04,2,0.0
2015-01-04,3,0.0
2015-01-04,4,0.0
2015-01-04,5,0.0
2015-01-04,6,0.0
2015-01-04,7,0.0
2015-01-04,8,0.0
2015-01-04,9,249.0
2015-01-04,10,0.0
2015-01-04,11,300.0
2015-01-04,12,862.0
2015-01-04,13,411.0
2015-01-04,14,0.0
2015-01-04,15,0.0
2015-01-04,16,0.0
2015-01-04,17,41.0
2015-01-04,18,625.0
2015-01-04,19,1135.0
2015-01-04,20,16.0
2015-01-04,21,8.0
2015-01-04,22,174.0
2015-01-04,23,0.0
2015-01-05,0,0.0
2015-01-05,1,0.0
2015-01-05,2,0.0
2015-01-05,3,0.0
2015-01-05,4,0.0
2015-01-05,5,0.0
2015-01-05,6,0.0
2015-01-05,7,0.0
2015-01-05,8,0.0
2015-01-05,9,0.0
2015-01-05,10,340.0
2015-01-05,11,75.0
2015-01-05,12,1007.44425056155
2015-01-05,13,2506.55574943845
2015-01-05,14,1112.0
2015-01-05,15,314.0
2015-01-05,16,172.0
2015-01-05,17,870.6216674455239
2015-01-05,18,515.3783325544761
2015-01-05,19,713.0
2015-01-05,20,285.0
2015-01-05,21,35.0
2015-01-05,22,64.0
2015-01-05,23,0.0
2015-01-06,0,0.0
2015-01-06,1,0.0
2015-01-06,2,0.0
2015-01-06,3,0.0
2015-01-06,4,0.0
2015-01-06,5,0.0
2015-01-06,6,0.0
2015-01-06,7,0.0
2015-01-06,8,0.0
2015-01-06,9,26.0
2015-01-06,10,854.0
2015-01-06,11,2291.0
2015-01-06,12,759.0
2015-01-06,13,977.0
2015-01-06,14,1644.0
2015-01-06,15,0.0
2015-01-06,16,0.0
2015-01-06,17,1433.0
2015-01-06,18,1707.0
2015-01-06,19,1336.0
2015-01-06,20,1621.0
2015-01-06,21,16.0
2015-01-06,22,0.0
2015-01-06,23,0.0
2015-01-07,0,0.0
2015-01-07,1,0.0
2015-01-07,2,0.0
2015-01-07,3,0.0
2015-01-07,4,0.0
2015-01-07,5,0.0
2015-01-07,6,0.0
2015-01-07,7,0.0
2015-01-07,8,0.0
2015-01-07,9,159.0
2015-01-07,10,504.0
2015-01-07,11,1138.0
2015-01-07,12,545.0
2015-01-07,13,727.0
2015-01-07,14,29.0
2015-01-07,15,791.818277056498
2015-01-07,16,2391.1817229435
2015-01-07,17,1524.0
2015-01-07,18,44.0
2015-01-07,19,22.0
2015-01-07,20,0.0
2015-01-07,21,0.0
2015-01-07,22,0.0
2015-01-07,23,0.0
2015-01-08,0,0.0
2015-01-08,1,0.0
2015-01-08,2,0.0
2015-01-08,3,0.0
2015-01-08,4,0.0
2015-01-08,5,0.0
2015-01-08,6,0.0
2015-01-08,7,0.0
2015-01-08,8,0.0
2015-01-08,9,0.0
2015-01-08,10,0.0
2015-01-08,11,0.0
2015-01-08,12,398.0
2015-01-08,13,774.0
2015-01-08,14,2.0
2015-01-08,15,421.0
2015-01-08,16,214.0
2015-01-08,17,61.0
2015-01-08,18,418.0
2015-01-08,19,580.0
2015-01-08,20,0.0
2015-01-08,21,1870.0
2015-01-08,22,53.0
2015-01-08,23,0.0
2015-01-09,0,0.0
2015-01-09,1,0.0
2015-01-09,2,0.0
2015-01-09,3,0.0
2015-01-09,4,0.0
2015-01-09,5,0.0
2015-01-09,6,0.0
2015-01-09,7,0.0
2015-01-09,8,115.0
2015-01-09,9,1837.0
2015-01-09,10,1050.0
2015-01-09,11,827.0
2015-01-09,12,1245.0
2015-01-09,13,367.0
2015-01-09,14,10.0
2015-01-09,15,0.0
2015-01-09,16,1162.0
2015-01-09,17,117.0
2015-01-09,18,0.0
2015-01-09,19,0.0
2015-01-09,20,0.0
2015-01-09,21,0.0
2015-01-09,22,0.0
2015-01-09,23,18.0
2015-01-10,0,0.0
2015-01-10,1,0.0
2015-01-10,2,0.0
2015-01-10,3,0.0
2015-01-10,4,0.0
2015-01-10,5,0.0
2015-01-10,6,0.0
2015-01-10,7,0.0
2015-01-10,8,0.0
2015-01-10,9,0.0
2015-01-10,10,716.0
2015-01-10,11,403.0
2015-01-10,12,881.0
2015-01-10,13,2391.3969114270103
2015-01-10,14,564.603088572991
2015-01-10,15,19.0
2015-01-10,16,0.0
2015-01-10,17,0.0
2015-01-10,18,0.0
2015-01-10,19,0.0
2015-01-10,20,0.0
2015-01-10,21,0.0
2015-01-10,22,0.0
2015-01-10,23,0.0
2015-01-11,0,0.0
2015-01-11,1,0.0
2015-01-11,2,0.0
2015-01-11,3,0.0
2015-01-11,4,0.0
2015-01-11,5,0.0
2015-01-11,6,0.0
2015-01-11,7,0.0
2015-01-11,8,47.0
2015-01-11,9,0.0
2015-01-11,10,116.0
2015-01-11,11,762.747882527534
2015-01-11,12,245.252117472466
2015-01-11,13,0.0
2015-01-11,14,553.0
2015-01-11,15,680.0
2015-01-11,16,766.0
2015-01-11,17,29.0
2015-01-11,18,0.0
2015-01-11,19,0.0
2015-01-11,20,0.0
2015-01-11,21,28.0
2015-01-11,22,0.0
2015-01-11,23,0.0
2015-01-12,0,0.0
2015-01-12,1,0.0
2015-01-12,2,0.0
2015-01-12,3,0.0
2015-01-12,4,0.0
2015-01-12,5,0.0
2015-01-12,6,0.0
2015-01-12,7,0.0
2015-01-12,8,0.0
2015-01-12,9,117.0
2015-01-12,10,1041.0
2015-01-12,11,4273.0
2015-01-12,12,0.0
2015-01-12,13,0.0
2015-01-12,14,0.0
2015-01-12,15,0.0
2015-01-12,16,0.0
2015-01-12,17,295.0
2015-01-12,18,58.0
2015-01-12,19,0.0
2015-01-12,20,0.0
2015-01-12,21,0.0
2015-01-12,22,0.0
2015-01-12,23,0.0
2015-01-13,0,0.0
2015-01-13,1,0.0
2015-01-13,2,0.0
2015-01-13,3,0.0
2015-01-13,4,0.0
2015-01-13,5,0.0
2015-01-13,6,0.0
2015-01-13,7,0.0
2015-01-13,8,0.0
2015-01-13,9,0.0
2015-01-13,10,0.0
2015-01-13,11,0.0
2015-01-13,12,0.0
2015-01-13,13,0.0
2015-01-13,14,0.0
2015-01-13,15,0.0
2015-01-13,16,0.0
2015-01-13,17,0.0
2015-01-13,18,0.0
2015-01-13,19,0.0
2015-01-13,20,0.0
2015-01-13,21,0.0
2015-01-13,22,20.0
2015-01-13,23,0.0
2015-01-14,0,0.0
2015-01-14,1,0.0
2015-01-14,2,0.0
2015-01-14,3,0.0
2015-01-14,4,0.0
2015-01-14,5,0.0
2015-01-14,6,0.0
2015-01-14,7,0.0
2015-01-14,8,0.0
2015-01-14,9,0.0
2015-01-14,10,0.0
2015-01-14,11,0.0
2015-01-14,12,0.0
2015-01-14,13,0.0
2015-01-14,14,0.0
2015-01-14,15,0.0
2015-01-14,16,0.0
2015-01-14,17,0.0
2015-01-14,18,0.0
2015-01-14,19,0.0
2015-01-14,20,0.0
2015-01-14,21,0.0
2015-01-14,22,0.0
2015-01-14,23,0.0
2015-01-15,0,0.0
2015-01-15,1,0.0
2015-01-15,2,0.0
2015-01-15,3,0.0
2015-01-15,4,0.0
2015-01-15,5,0.0
2015-01-15,6,0.0
2015-01-15,7,0.0
2015-01-15,8,0.0
2015-01-15,9,0.0
2015-01-15,10,0.0
2015-01-15,11,0.0
2015-01-15,12,0.0
2015-01-15,13,26.0
2015-01-15,14,46.0
2015-01-15,15,784.0
2015-01-15,16,1066.0
2015-01-15,17,39.0
2015-01-15,18,0.0
2015-01-15,19,0.0
2015-01-15,20,0.0
2015-01-15,21,0.0
2015-01-15,22,0.0
2015-01-15,23,0.0
2015-01-16,0,0.0
2015-01-16,1,0.0
2015-01-16,2,0.0
2015-01-16,3,0.0
2015-01-16,4,0.0
2015-01-16,5,0.0
2015-01-16,6,0.0
2015-01-16,7,0.0
2015-01-16,8,0.0
2015-01-16,9,56.0
2015-01-16,10,2083.0
2015-01-16,11,1326.0
2015-01-16,12,562.0
2015-01-16,13,499.0
2015-01-16,14,0.0
2015-01-16,15,17.0
2015-01-16,16,0.0
2015-01-16,17,0.0
2015-01-16,18,0.0
2015-01-16,19,0.0
2015-01-16,20,0.0
2015-01-16,21,0.0
2015-01-16,22,0.0
2015-01-16,23,0.0
2015-01-17,0,0.0
2015-01-17,1,0.0
2015-01-17,2,0.0
2015-01-17,3,0.0
2015-01-17,4,0.0
2015-01-17,5,0.0
2015-01-17,6,0.0
2015-01-17,7,0.0
2015-01-17,8,0.0
2015-01-17,9,0.0
2015-01-17,10,0.0
2015-01-17,11,0.0
2015-01-17,12,0.0
2015-01-17,13,0.0
2015-01-17,14,0.0
2015-01-17,15,0.0
2015-01-17,16,0.0
2015-01-17,17,0.0
2015-01-17,18,0.0
2015-01-17,19,0.0
2015-01-17,20,0.0
2015-01-17,21,0.0
2015-01-17,22,0.0
2015-01-17,23,0.0
2015-01-18,0,0.0
2015-01-18,1,0.0
2015-01-18,2,0.0
2015-01-18,3,0.0
2015-01-18,4,0.0
2015-01-18,5,0.0
2015-01-18,6,0.0
2015-01-18,7,0.0
2015-01-18,8,0.0
2015-01-18,9,0.0
2015-01-18,10,0.0
2015-01-18,11,152.0
2015-01-18,12,1072.0
2015-01-18,13,1262.4496745761
2015-01-18,14,831.550325423898
2015-01-18,15,507.0
2015-01-18,16,2143.0
2015-01-18,17,71.0
2015-01-18,18,0.0
2015-01-18,19,0.0
2015-01-18,20,0.0
2015-01-18,21,0.0
2015-01-18,22,0.0
2015-01-18,23,0.0
2015-01-19,0,0.0
2015-01-19,1,0.0
2015-01-19,2,0.0
2015-01-19,3,0.0
2015-01-19,4,0.0
2015-01-19,5,0.0
2015-01-19,6,0.0
2015-01-19,7,0.0
2015-01-19,8,0.0
2015-01-19,9,71.0
2015-01-19,10,928.0
2015-01-19,11,2668.92403786171
2015-01-19,12,371.075962138292
2015-01-19,13,1208.0
2015-01-19,14,247.0
2015-01-19,15,0.0
2015-01-19,16,90.0
2015-01-19,17,129.0
2015-01-19,18,41.0
2015-01-19,19,0.0
2015-01-19,20,0.0
2015-01-19,21,0.0
2015-01-19,22,0.0
2015-01-19,23,0.0
2015-01-20,0,0.0
2015-01-20,1,0.0
2015-01-20,2,0.0
2015-01-20,3,0.0
2015-01-20,4,0.0
2015-01-20,5,0.0
2015-01-20,6,0.0
2015-01-20,7,0.0
2015-01-20,8,0.0
2015-01-20,9,0.0
2015-01-20,10,142.0
2015-01-20,11,12.0
2015-01-20,12,0.0
2015-01-20,13,0.0
