Date,Hour,Steps
2015-12-07,3,0.0
2015-12-07,4,0.0
2015-12-07,5,0.0
2015-12-07,6,37.0
2015-12-07,7,272.345455381256
2015-12-07,8,464.65454461874396
2015-12-07,9,45.7081482095554
2015-12-07,10,215.29185179044498
2015-12-07,11,833.0
2015-12-07,12,279.0
2015-12-07,13,341.0
2015-12-07,14,985.653518472056
2015-12-07,15,1106.34648152794
2015-12-07,16,0.0
2015-12-07,17,8.0
2015-12-07,18,0.0
2015-12-07,19,0.0
2015-12-07,20,0.0
2015-12-07,21,0.0
2015-12-07,22,0.0
2015-12-07,23,0.0
2015-12-08,0,0.0
2015-12-08,1,0.0
2015-12-08,2,0.0
2015-12-08,3,0.0
2015-12-08,4,0.0
2015-12-08,5,0.0
2015-12-08,6,49.0
2015-12-08,7,588.0
2015-12-08,8,29.0
2015-12-08,9,1045.0
2015-12-08,10,2222.5797968191396
2015-12-08,11,2795.97868226541
2015-12-08,12,1705.4415209154502
2015-12-08,13,1858.0
2015-12-08,14,432.0
2015-12-08,15,141.03848465562598
2015-12-08,16,114.961515344374
2015-12-08,17,0.0
2015-12-08,18,0.0
2015-12-08,19,0.0
2015-12-08,20,0.0
2015-12-08,21,0.0
2015-12-08,22,0.0
2015-12-08,23,0.0
2015-12-09,0,0.0
2015-12-09,1,0.0
2015-12-09,2,0.0
2015-12-09,3,0.0
2015-12-09,4,0.0
2015-12-09,5,0.0
2015-12-09,6,0.0
2015-12-09,7,119.0
2015-12-09,8,723.0
2015-12-09,9,433.0
2015-12-09,10,348.0
2015-12-09,11,1283.0
2015-12-09,12,274.95835509433397
2015-12-09,13,336.04164490566603
2015-12-09,14,1487.83192528064
2015-12-09,15,1116.16807471936
2015-12-09,16,32.0
2015-12-09,17,70.0
2015-12-09,18,136.0
2015-12-09,19,77.0
2015-12-09,20,0.0
2015-12-09,21,0.0
2015-12-09,22,0.0
2015-12-09,23,0.0
2015-12-10,0,0.0
2015-12-10,1,0.0
2015-12-10,2,0.0
2015-12-10,3,0.0
2015-12-10,4,0.0
2015-12-10,5,0.0
2015-12-10,6,60.0
2015-12-10,7,110.0
2015-12-10,8,638.0
2015-12-10,9,260.0
2015-12-10,10,740.181478693754
2015-12-10,11,165.818521306246
2015-12-10,12,1383.9554655199
2015-12-10,13,4741.75227358341
2015-12-10,14,3841.7388995109704
2015-12-10,15,990.553361385717
2015-12-10,16,0.0
2015-12-10,17,33.0
2015-12-10,18,69.0
2015-12-10,19,0.0
2015-12-10,20,0.0
2015-12-10,21,0.0
2015-12-10,22,0.0
2015-12-10,23,0.0
2015-12-11,0,0.0
2015-12-11,1,0.0
2015-12-11,2,0.0
2015-12-11,3,0.0
2015-12-11,4,0.0
2015-12-11,5,0.0
2015-12-11,6,42.0
2015-12-11,7,71.0
2015-12-11,8,382.0
2015-12-11,9,66.0
2015-12-11,10,0.0
2015-12-11,11,275.0
2015-12-11,12,911.9939172611439
2015-12-11,13,706.0060827388561
2015-12-11,14,1657.77723767367
2015-12-11,15,724.2227623263291
2015-12-11,16,0.0
2015-12-11,17,25.0
2015-12-11,18,41.0
2015-12-11,19,0.0
2015-12-11,20,0.0
2015-12-11,21,0.0
2015-12-11,22,0.0
2015-12-11,23,0.0
2015-12-12,0,0.0
2015-12-12,1,0.0
2015-12-12,2,0.0
2015-12-12,3,0.0
2015-12-12,4,0.0
2015-12-12,5,0.0
2015-12-12,6,76.0
2015-12-12,7,35.0
2015-12-12,8,0.0
2015-12-12,9,0.0
2015-12-12,10,0.0
2015-12-12,11,0.0
2015-12-12,12,38.0
2015-12-12,13,42.0
2015-12-12,14,20.0
2015-12-12,15,0.0
2015-12-12,16,0.0
2015-12-12,17,66.0
2015-12-12,18,61.0
2015-12-12,19,0.0
2015-12-12,20,0.0
2015-12-12,21,12.0
2015-12-12,22,0.0
2015-12-12,23,0.0
2015-12-13,0,0.0
2015-12-13,1,0.0
2015-12-13,2,0.0
2015-12-13,3,0.0
2015-12-13,4,0.0
2015-12-13,5,0.0
2015-12-13,6,8.0
2015-12-13,7,30.0
2015-12-13,8,45.0
2015-12-13,9,0.0
2015-12-13,10,0.0
2015-12-13,11,0.0
2015-12-13,12,31.0
2015-12-13,13,148.0
2015-12-13,14,387.0
2015-12-13,15,0.0
2015-12-13,16,0.0
2015-12-13,17,0.0
2015-12-13,18,0.0
2015-12-13,19,0.0
2015-12-13,20,0.0
2015-12-13,21,0.0
2015-12-13,22,0.0
2015-12-13,23,0.0
2015-12-14,0,0.0
2015-12-14,1,0.0
2015-12-14,2,0.0
2015-12-14,3,0.0
2015-12-14,4,0.0
2015-12-14,5,0.0
2015-12-14,6,26.0
2015-12-14,7,134.0
2015-12-14,8,472.0
2015-12-14,9,0.0
2015-12-14,10,242.0
2015-12-14,11,265.0
2015-12-14,12,76.0
2015-12-14,13,406.0
2015-12-14,14,199.0
2015-12-14,15,2517.6956350119603
2015-12-14,16,7.304364988044171
2015-12-14,17,22.0
2015-12-14,18,128.0
2015-12-14,19,0.0
2015-12-14,20,13.0
2015-12-14,21,0.0
2015-12-14,22,0.0
2015-12-14,23,0.0
2015-12-15,0,0.0
2015-12-15,1,0.0
2015-12-15,2,0.0
2015-12-15,3,0.0
2015-12-15,4,0.0
2015-12-15,5,16.0
2015-12-15,6,0.0
2015-12-15,7,0.0
2015-12-15,8,105.0
2015-12-15,9,0.0
2015-12-15,10,0.0
2015-12-15,11,0.0
2015-12-15,12,60.0
2015-12-15,13,656.0
2015-12-15,14,881.04685842356
2015-12-15,15,1165.45320479371
2015-12-15,16,73.49993678272541
2015-12-15,17,37.0
2015-12-15,18,0.0
2015-12-15,19,0.0
2015-12-15,20,0.0
2015-12-15,21,0.0
2015-12-15,22,0.0
2015-12-15,23,0.0
2015-12-16,0,0.0
2015-12-16,1,0.0
2015-12-16,2,0.0
2015-12-16,3,0.0
2015-12-16,4,0.0
2015-12-16,5,0.0
2015-12-16,6,21.0
2015-12-16,7,290.493437731082
2015-12-16,8,986.506562268918
2015-12-16,9,240.0
2015-12-16,10,0.0
2015-12-16,11,904.0
2015-12-16,12,314.0
2015-12-16,13,216.0
2015-12-16,14,690.023777504035
2015-12-16,15,49.9762224959647
2015-12-16,16,451.0
2015-12-16,17,48.0
2015-12-16,18,547.607114643951
2015-12-16,19,3126.3928853560496
2015-12-16,20,2801.0
2015-12-16,21,41.0
2015-12-16,22,0.0
2015-12-16,23,0.0
2015-12-17,0,0.0
2015-12-17,1,0.0
2015-12-17,2,0.0
2015-12-17,3,0.0
2015-12-17,4,0.0
2015-12-17,5,0.0
2015-12-17,6,266.444665812766
2015-12-17,7,220.555334187234
2015-12-17,8,251.0
2015-12-17,9,86.0
2015-12-17,10,61.0
2015-12-17,11,156.0
2015-12-17,12,8.0
2015-12-17,13,8.0
2015-12-17,14,198.0
2015-12-17,15,738.0
2015-12-17,16,0.0
2015-12-17,17,0.0
2015-12-17,18,1434.0
2015-12-17,19,16.0
2015-12-17,20,8.0
2015-12-17,21,0.0
2015-12-17,22,0.0
2015-12-17,23,0.0
2015-12-18,0,0.0
2015-12-18,1,0.0
2015-12-18,2,0.0
2015-12-18,3,0.0
2015-12-18,4,0.0
2015-12-18,5,12.0
2015-12-18,6,0.0
2015-12-18,7,0.0
2015-12-18,8,0.0
2015-12-18,9,0.0
2015-12-18,10,0.0
2015-12-18,11,18.0
2015-12-18,12,0.0
2015-12-18,13,8.0
2015-12-18,14,0.0
2015-12-18,15,0.0
2015-12-18,16,16.0
2015-12-18,17,18.0
2015-12-18,18,20.0
2015-12-18,19,0.0
2015-12-18,20,77.0
2015-12-18,21,10.0
2015-12-18,22,0.0
2015-12-18,23,0.0
2015-12-19,0,0.0
2015-12-19,1,0.0
2015-12-19,2,0.0
2015-12-19,3,0.0
2015-12-19,4,0.0
2015-12-19,5,0.0
2015-12-19,6,28.0
2015-12-19,7,0.0
2015-12-19,8,26.904904751704503
2015-12-19,9,69.0950952482955
2015-12-19,10,175.0
2015-12-19,11,0.0
2015-12-19,12,431.376140545905
2015-12-19,13,1293.1653304708802
2015-12-19,14,65.45852898321141
2015-12-19,15,0.0
2015-12-19,16,23.0
2015-12-19,17,53.0
2015-12-19,18,0.0
2015-12-19,19,0.0
2015-12-19,20,0.0
2015-12-19,21,0.0
2015-12-19,22,0.0
2015-12-19,23,0.0
2015-12-20,0,0.0
2015-12-20,1,0.0
2015-12-20,2,0.0
2015-12-20,3,0.0
2015-12-20,4,0.0
2015-12-20,5,0.0
2015-12-20,6,121.0
2015-12-20,7,84.0
2015-12-20,8,68.3483660234243
2015-12-20,9,338.651633976576
2015-12-20,10,99.0
2015-12-20,11,114.0
2015-12-20,12,356.0
2015-12-20,13,121.0
2015-12-20,14,0.0
2015-12-20,15,104.0
2015-12-20,16,305.0
2015-12-20,17,298.0
2015-12-20,18,0.0
2015-12-20,19,0.0
2015-12-20,20,0.0
2015-12-20,21,0.0
2015-12-20,22,0.0
2015-12-20,23,0.0
2015-12-21,0,0.0
2015-12-21,1,0.0
2015-12-21,2,0.0
2015-12-21,3,0.0
2015-12-21,4,0.0
2015-12-21,5,0.0
2015-12-21,6,0.0
2015-12-21,7,320.0
2015-12-21,8,83.0
2015-12-21,9,0.0
2015-12-21,10,26.0
2015-12-21,11,122.0
2015-12-21,12,140.0
2015-12-21,13,0.0
2015-12-21,14,0.0
2015-12-21,15,44.0
2015-12-21,16,199.0
2015-12-21,17,119.0
2015-12-21,18,149.889246842894
2015-12-21,19,230.11075315710602
2015-12-21,20,93.0
2015-12-21,21,0.0
2015-12-21,22,0.0
2015-12-21,23,0.0
2015-12-22,0,0.0
2015-12-22,1,0.0
2015-12-22,2,0.0
2015-12-22,3,0.0
2015-12-22,4,0.0
2015-12-22,5,0.0
2015-12-22,6,0.0
2015-12-22,7,101.0
2015-12-22,8,74.0
2015-12-22,9,266.0
2015-12-22,10,0.0
2015-12-22,11,118.0
2015-12-22,12,81.3899268853256
2015-12-22,13,152.610073114674
2015-12-22,14,0.0
2015-12-22,15,56.0
2015-12-22,16,750.4621302313609
2015-12-22,17,17.5378697686386
2015-12-22,18,20.0
2015-12-22,19,0.0
2015-12-22,20,0.0
2015-12-22,21,0.0
2015-12-22,22,0.0
2015-12-22,23,0.0
2015-12-23,0,0.0
2015-12-23,1,0.0
2015-12-23,2,0.0
2015-12-23,3,0.0
2015-12-23,4,0.0
2015-12-23,5,0.0
2015-12-23,6,0.0
2015-12-23,7,0.0
2015-12-23,8,197.915510551063
2015-12-23,9,457.084489448937
2015-12-23,10,0.0
2015-12-23,11,0.0
2015-12-23,12,0.0
2015-12-23,13,565.062666432017
2015-12-23,14,1161.61485821597
2015-12-23,15,106.322475352011
2015-12-23,16,0.0
2015-12-23,17,29.0
2015-12-23,18,159.0
2015-12-23,19,0.0
2015-12-23,20,40.0
2015-12-23,21,0.0
2015-12-23,22,0.0
2015-12-23,23,0.0
2015-12-24,0,0.0
2015-12-24,1,0.0
2015-12-24,2,0.0
2015-12-24,3,0.0
2015-12-24,4,0.0
2015-12-24,5,0.0
2015-12-24,6,16.0
2015-12-24,7,30.0
2015-12-24,8,103.0
2015-12-24,9,167.687164784134
2015-12-24,10,2708.7330459948002
2015-12-24,11,424.579789221063
2015-12-24,12,888.0
2015-12-24,13,187.0
2015-12-24,14,382.27542910733706
2015-12-24,15,991.724570892663
2015-12-24,16,34.872851294703004
2015-12-24,17,293.962229083231
2015-12-24,18,130.164919622066
2015-12-24,19,34.0
2015-12-24,20,65.0
2015-12-24,21,0.0
2015-12-24,22,0.0
2015-12-24,23,0.0
2015-12-25,0,0.0
2015-12-25,1,0.0
2015-12-25,2,0.0
2015-12-25,3,0.0
2015-12-25,4,0.0
2015-12-25,5,0.0
2015-12-25,6,33.0
2015-12-25,7,105.0
2015-12-25,8,378.0
2015-12-25,9,110.0
2015-12-25,10,668.0
2015-12-25,11,151.0
2015-12-25,12,59.0
2015-12-25,13,77.0
2015-12-25,14,183.762106169986
2015-12-25,15,169.237893830014
2015-12-25,16,159.0
2015-12-25,17,135.0
2015-12-25,18,0.0
2015-12-25,19,113.0
2015-12-25,20,0.0
2015-12-25,21,9.0
2015-12-25,22,0.0
2015-12-25,23,0.0
2015-12-26,0,0.0
2015-12-26,1,0.0
2015-12-26,2,0.0
2015-12-26,3,0.0
2015-12-26,4,0.0
2015-12-26,5,0.0
2015-12-26,6,41.833674947974295
2015-12-26,7,164.166325052026
2015-12-26,8,25.0
2015-12-26,9,119.0
2015-12-26,10,80.0
2015-12-26,11,532.792310555429
2015-12-26,12,346.609544797341
2015-12-26,13,410.59814464723
2015-12-26,14,89.0
2015-12-26,15,230.0
2015-12-26,16,0.0
2015-12-26,17,27.0
2015-12-26,18,180.0
2015-12-26,19,145.0
2015-12-26,20,29.0
2015-12-26,21,0.0
2015-12-26,22,0.0
2015-12-26,23,0.0
2015-12-27,0,0.0
2015-12-27,1,0.0
2015-12-27,2,0.0
2015-12-27,3,0.0
2015-12-27,4,0.0
2015-12-27,5,0.0
2015-12-27,6,0.0
2015-12-27,7,135.0
2015-12-27,8,200.0
2015-12-27,9,41.0
2015-12-27,10,487.0
2015-12-27,11,470.52280060878405
2015-12-27,12,572.477199391216
2015-12-27,13,40.0
2015-12-27,14,0.0
2015-12-27,15,0.0
2015-12-27,16,22.0
2015-12-27,17,0.0
2015-12-27,18,54.0
2015-12-27,19,84.0
2015-12-27,20,0.0
2015-12-27,21,0.0
2015-12-27,22,0.0
2015-12-27,23,0.0
2015-12-28,0,0.0
2015-12-28,1,0.0
2015-12-28,2,0.0
2015-12-28,3,0.0
2015-12-28,4,0.0
2015-12-28,5,0.0
2015-12-28,6,62.0
2015-12-28,7,0.0
2015-12-28,8,0.0
2015-12-28,9,0.0
2015-12-28,10,0.0
2015-12-28,11,59.0
2015-12-28,12,47.0
2015-12-28,13,35.0
2015-12-28,14,0.0
2015-12-28,15,0.0
2015-12-28,16,2529.0
2015-12-28,17,0.0
2015-12-28,18,19.0
2015-12-28,19,0.0
2015-12-28,20,0.0
2015-12-28,21,0.0
2015-12-28,22,0.0
2015-12-28,23,0.0
2015-12-29,0,0.0
2015-12-29,1,0.0
2015-12-29,2,0.0
2015-12-29,3,0.0
2015-12-29,4,0.0
2015-12-29,5,0.0
2015-12-29,6,9.0
2015-12-29,7,11.0
2015-12-29,8,42.0
2015-12-29,9,30.0
2015-12-29,10,0.0
2015-12-29,11,41.0
2015-12-29,12,1144.0
2015-12-29,13,0.0
2015-12-29,14,0.0
2015-12-29,15,953.0
2015-12-29,16,0.0
2015-12-29,17,63.0
2015-12-29,18,0.0
2015-12-29,19,34.0
2015-12-29,20,27.0
2015-12-29,21,15.0
2015-12-29,22,8.0
2015-12-29,23,0.0
2015-12-30,0,0.0
2015-12-30,1,0.0
2015-12-30,2,0.0
2015-12-30,3,0.0
2015-12-30,4,0.0
2015-12-30,5,0.0
2015-12-30,6,0.0
2015-12-30,7,296.259740941794
2015-12-30,8,4192.7402590582105
2015-12-30,9,194.0
2015-12-30,10,0.0
2015-12-30,11,0.0
2015-12-30,12,0.0
2015-12-30,13,212.0
2015-12-30,14,8.0
2015-12-30,15,0.0
2015-12-30,16,0.0
2015-12-30,17,0.0
2015-12-30,18,185.0
2015-12-30,19,75.0
2015-12-30,20,59.0
2015-12-30,21,0.0
2015-12-30,22,0.0
2015-12-30,23,0.0
2015-12-31,0,0.0
2015-12-31,1,0.0
2015-12-31,2,0.0
2015-12-31,3,0.0
2015-12-31,4,0.0
2015-12-31,5,0.0
2015-12-31,6,11.0
2015-12-31,7,29.0
2015-12-31,8,65.0
2015-12-31,9,0.0
2015-12-31,10,73.0
2015-12-31,11,342.0
2015-12-31,12,0.0
2015-12-31,13,0.0
2015-12-31,14,1225.0
2015-12-31,15,14.0
2015-12-31,16,16.0
2015-12-31,17,0.0
2015-12-31,18,0.0
2015-12-31,19,0.0
2015-12-31,20,2794.0
2015-12-31,21,3160.0
2015-12-31,22,10.0
2015-12-31,23,38.0
2016-01-01,0,0.0
2016-01-01,1,0.0
2016-01-01,2,0.0
2016-01-01,3,0.0
2016-01-01,4,0.0
2016-01-01,5,0.0
2016-01-01,6,0.0
2016-01-01,7,39.0
2016-01-01,8,30.0
2016-01-01,9,0.0
2016-01-01,10,18.0
2016-01-01,11,37.0
2016-01-01,12,55.0
2016-01-01,13,88.0
2016-01-01,14,57.0
2016-01-01,15,46.0
2016-01-01,16,0.0
2016-01-01,17,0.0
2016-01-01,18,27.0
2016-01-01,19,93.0
2016-01-01,20,29.0
2016-01-01,21,0.0
2016-01-01,22,0.0
2016-01-01,23,0.0
2016-01-02,0,0.0
2016-01-02,1,0.0
2016-01-02,2,0.0
2016-01-02,3,0.0
2016-01-02,4,0.0
2016-01-02,5,0.0
2016-01-02,6,0.0
2016-01-02,7,22.0
2016-01-02,8,0.0
2016-01-02,9,277.361192101812
2016-01-02,10,960.638807898188
2016-01-02,11,0.0
2016-01-02,12,0.0
2016-01-02,13,22.0
2016-01-02,14,79.0
2016-01-02,15,0.0
2016-01-02,16,47.0
2016-01-02,17,87.0
2016-01-02,18,38.0
2016-01-02,19,0.0
2016-01-02,20,93.0
2016-01-02,21,0.0
2016-01-02,22,0.0
2016-01-02,23,0.0
2016-01-03,0,0.0
2016-01-03,1,0.0
2016-01-03,2,0.0
2016-01-03,3,0.0
2016-01-03,4,0.0
2016-01-03,5,0.0
2016-01-03,6,0.0
2016-01-03,7,59.0
2016-01-03,8,0.0
2016-01-03,9,103.0
2016-01-03,10,43.0
2016-01-03,11,25.0
2016-01-03,12,17.0
2016-01-03,13,86.69151712473209
2016-01-03,14,491.308482875268
2016-01-03,15,118.0
2016-01-03,16,190.0
2016-01-03,17,44.0
2016-01-03,18,97.0
2016-01-03,19,0.0
2016-01-03,20,0.0
2016-01-03,21,0.0
2016-01-03,22,0.0
2016-01-03,23,0.0
2016-01-04,0,0.0
2016-01-04,1,0.0
2016-01-04,2,0.0
2016-01-04,3,0.0
2016-01-04,4,0.0
2016-01-04,5,0.0
2016-01-04,6,0.0
2016-01-04,7,86.0
2016-01-04,8,0.0
2016-01-04,9,293.805256554514
2016-01-04,10,79.1947434454865
2016-01-04,11,15.0
2016-01-04,12,0.0
2016-01-04,13,0.0
2016-01-04,14,15.0
2016-01-04,15,0.0
2016-01-04,16,0.0
2016-01-04,17,0.0
2016-01-04,18,0.0
2016-01-04,19,0.0
2016-01-04,20,0.0
2016-01-04,21,0.0
2016-01-04,22,0.0
2016-01-04,23,0.0
2016-01-05,0,0.0
2016-01-05,1,0.0
2016-01-05,2,0.0
2016-01-05,3,0.0
2016-01-05,4,0.0
2016-01-05,5,0.0
2016-01-05,6,0.0
2016-01-05,7,0.0
2016-01-05,8,36.0
2016-01-05,9,0.0
2016-01-05,10,0.0
2016-01-05,11,0.0
2016-01-05,12,9.0
2016-01-05,13,19.0
2016-01-05,14,75.0
2016-01-05,15,77.0
2016-01-05,16,0.0
2016-01-05,17,46.0
2016-01-05,18,19.0
2016-01-05,19,98.0
2016-01-05,20,8.0
2016-01-05,21,0.0
2016-01-05,22,0.0
2016-01-05,23,0.0
2016-01-06,0,0.0
2016-01-06,1,0.0
2016-01-06,2,0.0
2016-01-06,3,0.0
2016-01-06,4,0.0
2016-01-06,5,0.0
2016-01-06,6,0.0
2016-01-06,7,0.0
2016-01-06,8,0.0
2016-01-06,9,8.0
2016-01-06,10,0.0
2016-01-06,11,0.0
2016-01-06,12,0.0
2016-01-06,13,0.0
2016-01-06,14,0.0
2016-01-06,15,0.0
2016-01-06,16,0.0
2016-01-06,17,0.0
2016-01-06,18,0.0
2016-01-06,19,0.0
2016-01-06,20,0.0
2016-01-06,21,0.0
2016-01-06,22,0.0
2016-01-06,23,0.0
2016-01-07,0,0.0
2016-01-07,1,0.0
2016-01-07,2,0.0
2016-01-07,3,0.0
2016-01-07,4,0.0
2016-01-07,5,0.0
2016-01-07,6,12.0
2016-01-07,7,0.0
2016-01-07,8,109.0
2016-01-07,9,0.0
2016-01-07,10,0.0
2016-01-07,11,0.0
2016-01-07,12,0.0
2016-01-07,13,0.0
2016-01-07,14,688.0
2016-01-07,15,971.0
2016-01-07,16,368.0
2016-01-07,17,28.0
2016-01-07,18,147.0
2016-01-07,19,0.0
2016-01-07,20,98.0
2016-01-07,21,118.0
2016-01-07,22,0.0
2016-01-07,23,0.0
2016-01-08,0,0.0
2016-01-08,1,0.0
2016-01-08,2,0.0
2016-01-08,3,0.0
2016-01-08,4,0.0
2016-01-08,5,0.0
2016-01-08,6,0.0
2016-01-08,7,0.0
2016-01-08,8,22.0
2016-01-08,9,0.0
2016-01-08,10,0.0
2016-01-08,11,0.0
2016-01-08,12,8.0
2016-01-08,13,51.0
2016-01-08,14,0.0
2016-01-08,15,0.0
2016-01-08,16,0.0
2016-01-08,17,0.0
2016-01-08,18,2822.6748656162104
2016-01-08,19,4720.13574333369
2016-01-08,20,132.189391050107
2016-01-08,21,0.0
2016-01-08,22,0.0
2016-01-08,23,0.0
2016-01-09,0,0.0
2016-01-09,1,0.0
2016-01-09,2,0.0
2016-01-09,3,0.0
2016-01-09,4,0.0
2016-01-09,5,0.0
2016-01-09,6,0.0
2016-01-09,7,36.0
2016-01-09,8,60.0
2016-01-09,9,102.0
2016-01-09,10,656.223520822055
2016-01-09,11,1226.77647917794
2016-01-09,12,0.0
2016-01-09,13,0.0
2016-01-09,14,0.0
2016-01-09,15,153.0
2016-01-09,16,47.0
2016-01-09,17,41.0
2016-01-09,18,105.0
2016-01-09,19,0.0
2016-01-09,20,0.0
2016-01-09,21,10.0
2016-01-09,22,0.0
2016-01-09,23,0.0
2016-01-10,0,0.0
2016-01-10,1,0.0
2016-01-10,2,0.0
2016-01-10,3,0.0
2016-01-10,4,0.0
2016-01-10,5,0.0
2016-01-10,6,48.0
2016-01-10,7,36.0
2016-01-10,8,43.0
2016-01-10,9,0.0
2016-01-10,10,0.0
2016-01-10,11,38.0
2016-01-10,12,0.0
2016-01-10,13,48.0
2016-01-10,14,12.0
2016-01-10,15,0.0
2016-01-10,16,55.0
2016-01-10,17,0.0
2016-01-10,18,260.0
2016-01-10,19,0.0
2016-01-10,20,850.0
2016-01-10,21,16.0
